,Unnamed: 0,Unnamed: 0.1,idx,code,reaction,type
52,,,295,235,[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13]>>[C:1](=[C:2](/[C:3](=[C:4]([C:6](=[N:5]/[H:12])\[H:13])/[H:11])[H:10])[H:9])([H:7])[H:8],test
53,,,296,236,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7]>>[O:1]([C:2](=[C:3]([H:9])[H:10])[H:8])[H:7].[O:4]=[C:5]=[O:6],test
54,,,297,237,[C:1]([C:2]([O:3][C:4]([C:5]#[C:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[C:6]([H:11])[H:14])([H:12])[H:13],test
55,,,298,238,[C:1](/[N:2]=[C:3](\[O:4][C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([N:2]([C:3](=[O:4])[H:10])[C:5](=[O:6])[H:11])([H:7])([H:8])[H:9],test
59,,,299,239,[O:1]([C:2]1=[N:3][O:4][N:5]=[N:6]1)[H:7]>>[N:5]#[N:6].[O:1]([C:2]#[N+:3][O-:4])[H:7],test
60,,,300,239,[O:1]([C:2]1=[N:3][O:4][N:5]=[N:6]1)[H:7]>>[O:1]([C:2]#[N:3])[H:7].[O:4]=[N+:5]=[N-:6],test
61,,,301,240,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([N:3]([H:10])[H:11])=[N:4]/[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9],test
63,,,302,241,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9]>>[C:1]([N:2](/[C:3](=[N:4]/[H:11])[C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],test
64,,,303,242,[O:1]=[C:2]1[O:3][N:4]=[N:5][O:6]1>>[N-:4]=[N+:5]=[O:6].[O:1]=[C:2]=[O:3],test
65,,,304,243,[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[C:4]([C:5]([N:6]([H:11])[H:15])([H:13])[H:14])([H:10])[H:12])([H:7])([H:8])[H:9],test
66,,,305,244,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C@:4]1([H:12])[C:5]([H:13])=[C:6]2[H:14]>>[C:1]1([H:7])([H:8])[C@:4]2([H:12])[C:3]([H:10])([H:11])[C:2]([H:9])=[C:6]([H:14])[C@:5]12[H:13],test
67,,,306,245,[O:1]1[C@@:2]2([H:7])[C@:3]1([H:8])[C@@:4]1([H:9])[O:5][C@@:6]21[H:10]>>[O:1]1[C:2]([H:7])=[C:6]([H:10])[C@@:4]2([H:9])[C@:3]1([H:8])[O:5]2,test
68,,,307,245,[O:1]1[C@@:2]2([H:7])[C@:3]1([H:8])[C@@:4]1([H:9])[O:5][C@@:6]21[H:10]>>[O:1]=[C:2](/[C:3](=[C:4](\[C:6](=[O:5])[H:10])[H:9])[H:8])[H:7],test
69,,,308,246,[N:1]([C:2]1=[C:3]([H:9])[O:4][N:5]=[N:6]1)([H:7])[H:8]>>[N:1]([C+:2]=[C:3]([O-:4])[H:9])([H:7])[H:8].[N:5]#[N:6],test
70,,,309,247,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]([O:6][H:14])([H:12])[H:13])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C@@:4]([O:3][H:14])([C:5]([O:6][H:7])([H:12])[H:13])[H:11])[H:10])([H:8])[H:9],test
71,,,310,247,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]([O:6][H:14])([H:12])[H:13])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:14])([C:4]([C:5](=[O:6])[H:12])([H:11])[H:13])[H:10])([H:7])([H:8])[H:9],test
72,,,311,248,[C:1]([C@@:2]([O:3][H:10])([C:4](=[O:5])[H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:9])[H:11])([H:6])([H:7])[H:8],test
74,,,312,249,[O:1]=[C:2]1[N:3]([H:7])[N:4]=[N:5][O:6]1>>[N-:4]=[N+:5]=[O:6].[O:1]=[C:2]=[N:3][H:7],test
75,,,313,249,[O:1]=[C:2]1[N:3]([H:7])[N:4]=[N:5][O:6]1>>[N:3](=[N+:4]=[N-:5])[H:7].[O:1]=[C:2]=[O:6],test
76,,,314,250,[C:1]([C@@:2]1([H:10])[N:3]([H:11])[C@:4]1([C:5]([O:6][H:15])([H:13])[H:14])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([N:3]([H:11])[H:15])([C:4]([C:5](=[O:6])[H:13])([H:12])[H:14])[H:10])([H:7])([H:8])[H:9],test
77,,,315,251,[O:1]([C:2]([C:3](=[O:4])[H:9])([C:5](=[O:6])[H:10])[H:8])[H:7]>>[O:1](/[C:2](=[C:5](\[O:6][H:7])[H:10])[H:8])[C:3](=[O:4])[H:9],test
80,,,316,252,[C:1]([C:2]1=[C:3]([H:10])[O:4][N:5]=[N:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]=[O:4])[H:10])([H:7])([H:8])[H:9].[N:5]#[N:6],test
82,,,317,253,[N:1](=[C:2](/[O:3][C:4]([C:5]#[C:6][H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:5]1=[C:6]([H:11])[C:4]1([H:9])[H:10])[H:7],test
83,,,318,253,[N:1](=[C:2](/[O:3][C:4]([C:5]#[C:6][H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:4]([C:5]#[C:6][H:11])([H:9])[H:10])[H:7],test
84,,,319,253,[N:1](=[C:2](/[O:3][C:4]([C:5]#[C:6][H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:6](=[C:5]=[C:4]([H:9])[H:10])[H:11])[H:7],test
85,,,320,254,[N:1](=[C:2](/[O:3][C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8])\[H:7]>>[N:1]#[C:2][H:8].[O:3]=[C:4]([C:6]([C:5]([H:7])([H:10])[H:11])([H:12])[H:13])[H:9],test
86,,,321,254,[N:1](=[C:2](/[O:3][C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:5]([C:4](=[C:6]([H:12])[H:13])[H:9])([H:10])[H:11])[H:7],test
88,,,322,255,[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4](=[O:5])[C:6]1([H:11])[H:12])[H:7]>>[O:1]=[C:2]([C:3]([C:4]([O:5][H:7])=[C:6]([H:11])[H:12])([H:9])[H:10])[H:8],test
89,,,323,256,[C:1]1([H:7])=[N:2][N:3]=[N:4][N:5]=[C:6]1[H:8]>>[C:1](#[N:2])[H:7].[N:3]#[N:4].[N:5]#[C:6][H:8],test
91,,,324,257,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]([C:2]([C:3](=[O:4])[H:11])([H:9])[H:10])([C:6](=[C:5]([H:12])[H:13])[H:14])([H:7])[H:8],test
93,,,325,258,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11]>>[O:1]=[C:2]=[C:6]([N:5]([C:4](=[C:3]([H:7])[H:8])[H:9])[H:10])[H:11],test
94,,,326,259,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]3([H:10])[C:4]([H:11])([H:12])[N:5]1[C@@:6]23[H:13]>>[C:1](=[C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[N:5]=[C:6]1[H:13])[H:9])([H:7])[H:8],test
95,,,327,260,[C:1](/[C:2](=[N:3]/[O:4][H:10])[C:5]([O:6][H:13])([H:11])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C:2]#[N:3])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:11])[H:12].[O:4]([H:10])[H:13],test
98,,,328,261,[C:1]([C@@:2]1([H:10])[O:3][C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:6](\[C:5]([C:4](=[O:3])[H:11])([H:12])[H:13])[H:14])[H:10])([H:7])([H:8])[H:9],test
99,,,329,262,[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[C:6][H:13])[H:12])([H:7])([H:8])[H:9]>>[C:1](=[N:2][C:3]([C:4](=[C:5]=[C:6]([H:8])[H:13])[H:12])([H:10])[H:11])([H:7])[H:9],test
102,,,330,263,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C@:4]1([H:10])[C:5]([H:11])=[C:6]2[H:12]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C@@:6]2([H:12])[C:5]([H:11])=[C:4]1[H:10],test
103,,,331,264,[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]1[C:2]([H:8])([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],test
104,,,332,265,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]3([H:9])[O:4][C@@:5]2([H:10])[C@:6]13[H:11]>>[N:1]1([H:7])[C@@:2]([C:5](=[O:4])[H:10])([H:8])[C:3]([H:9])=[C:6]1[H:11],test
105,,,333,266,[C:1]([C:2]1=[C:3]([H:10])[N:4]=[N:5][O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:3](=[C:2]=[O:6])[H:10])([H:7])([H:8])[H:9].[N:4]#[N:5],test
106,,,334,267,[O:1]1[N:2]=[N:3][N:4]=[N:5]1>>[N:4]#[N:5].[O:1]=[N+:3]=[N-:2],test
107,,,335,268,[O:1]([C@@:2]([C:3](=[O:4])[H:9])([C:5]#[N:6])[H:8])[H:7]>>[O:1]=[C:2]([C:3]([O:4][H:7])([H:8])[H:9])[C:5]#[N:6],test
108,,,336,269,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[O:5][C@@:6]21[H:12]>>[C:1](=[C:3](/[C:2](=[C:6](\[C:4](=[O:5])[H:11])[H:12])[H:9])[H:10])([H:7])[H:8],test
109,,,337,270,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5](=[O:6])[H:12])[H:10])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:11])([H:10])[H:12])([H:8])[H:9])[H:7],test
110,,,338,271,[O:1]([C:2]1=[N:3][C:4]([H:8])=[C:5]([H:9])[N:6]1[H:10])[H:7]>>[O:1]=[C:2]1[N:3]([H:7])[C:4]([H:8])=[C:5]([H:9])[N:6]1[H:10],test
111,,,339,272,[C:1]([C@@:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@:2]([C:3](=[O:4])[H:11])([C:5]([O:6][H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9],test
112,,,340,273,[C:1](#[C:2][C:3]([C:4]([C:5]#[C:6][H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:1](=[C:2]=[C:3]([H:8])[H:9])([C:6](=[C:5]=[C:4]([H:10])[H:11])[H:12])[H:7],test
113,,,341,274,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:5]=[C:6]([H:13])[H:14])[H:10])([H:7])([H:8])[H:9].[C:3](=[O:4])([H:11])[H:12],test
114,,,342,275,[C:1]([C@@:2]([C:3](=[O:4])[H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9]>>[C-:3]#[O+:4].[C:1]([C:2](=[C:5]=[C:6]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],test
116,,,343,276,[O:1]([C:2]([C:3](=[O:4])[C:5](=[O:6])[H:10])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([C:3]([O:4][H:7])([C:5](=[O:6])[H:10])[H:9])[H:8],test
117,,,344,277,[O:1]([C@@:2]1([H:8])[C@@:3]2([H:9])[C:4]([H:10])([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]([C@@:2]([C:3](=[C:4]([H:10])[H:11])[H:9])([C:6](=[O:5])[H:12])[H:8])[H:7],test
118,,,345,277,[O:1]([C@@:2]1([H:8])[C@@:3]2([H:9])[C:4]([H:10])([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]=[C:2](/[C:6](=[C:3](\[C:4]([O:5][H:7])([H:10])[H:11])[H:9])[H:12])[H:8],test
119,,,346,278,[O:1]=[C:2]1[C:3]([H:6])([H:7])[C:4]([H:8])([H:9])[O:5]1>>[C:3](=[C:4]([H:8])[H:9])([H:6])[H:7].[O:1]=[C:2]=[O:5],test
120,,,347,279,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]1[C:5](=[O:6])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:6][C:5]([H:13])=[N:4]1)([H:7])([H:8])[H:9],test
121,,,348,279,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]1[C:5](=[O:6])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]([H:13])[O:6]1)([H:7])([H:8])[H:9],test
122,,,349,279,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]1[C:5](=[O:6])[H:13])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[N:4]=[C:5](/[O:6][H:12])[H:13])[H:11])[H:10])([H:7])([H:8])[H:9],test
123,,,350,280,[N:1]([C:2]1=[C:3]([H:9])[N:4]=[N:5][N:6]1[H:10])([H:7])[H:8]>>[N:1]([C:2]1=[N:6][N:5]([H:10])[N:4]=[C:3]1[H:9])([H:7])[H:8],test
124,,,351,281,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[C:6][H:8])[H:7]>>[C:3](=[O:4])=[C:5]=[C:6]([H:7])[H:8].[O+:1]#[C-:2],test
125,,,352,282,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C@@:6]12[H:12]>>[O:1]=[C:2]=[C:6]([C:5]([C:4](=[C:3]([H:7])[H:8])[H:9])([H:10])[H:11])[H:12],test
126,,,353,283,[C:1]([O:2][C:3]([C:4]#[C:5][H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](=[O:2])([H:7])[H:8].[C:3](=[C:4]=[C:5]([H:6])[H:11])([H:9])[H:10],test
127,,,354,284,[N:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:11])[H:10])[H:9])([H:7])[H:8]>>[N:1]([C:2](=[O:3])/[N:4]=[C:5](/[N:6]([H:9])[H:11])[H:10])([H:7])[H:8],test
128,,,355,285,[N:1]([C:2](=[O:3])[C:4]([C:5]#[C:6][H:11])([H:9])[H:10])([H:7])[H:8]>>[C:4](=[C:5]=[C:6]([H:8])[H:11])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:7],test
131,,,356,286,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5](=[O:6])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:4])[C@:5]([C:3]([H:10])([H:11])[H:12])([O:6][H:13])[H:14])([H:7])([H:8])[H:9],test
132,,,357,287,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]2[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:7]>>[O:1](/[C:2](=[C:6](/[C:5]([N:4]=[C:3]([H:9])[H:10])([H:11])[H:12])[H:13])[H:8])[H:7],test
133,,,358,288,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11]>>[C:1](=[C:2](/[C:6](=[N:5]\[C:4](=[O:3])[H:10])[H:11])[H:9])([H:7])[H:8],test
134,,,359,289,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7]>>[C-:3]#[O+:4].[O:1]=[C:2]([C:5](=[O:6])[H:8])[H:7],test
135,,,360,290,[O:1]([C:2]([C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:3](=[C:4]([C:5]([O:6][H:7])([H:13])[H:14])[H:12])([H:10])[H:11].[O:1]=[C:2]([H:8])[H:9],test
136,,,361,291,[N:1]([C:2]1=[N:3][O:4][N:5]=[N:6]1)([H:7])[H:8]>>[N:1]([C:2]#[N+:3][O-:4])([H:7])[H:8].[N:5]#[N:6],test
137,,,362,291,[N:1]([C:2]1=[N:3][O:4][N:5]=[N:6]1)([H:7])[H:8]>>[N:1]([C:2]#[N:3])([H:7])[H:8].[O:4]=[N+:5]=[N-:6],test
138,,,363,292,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[C:4](=[O:5])=[O:6],test
143,,,364,293,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]3([H:10])[O:4][C@:5]1([H:11])[C@@:6]23[H:12]>>[C:1]1([H:7])([H:8])[C@:2]([C:3](=[O:4])[H:10])([H:9])[C:6]([H:12])=[C:5]1[H:11],test
144,,,365,294,[O:1]=[C:2]([O:3][C:4]([C:5]#[C:6][H:10])([H:8])[H:9])[H:7]>>[C:4](=[C:5]=[C:6]([H:7])[H:10])([H:8])[H:9].[O:1]=[C:2]=[O:3],test
145,,,366,294,[O:1]=[C:2]([O:3][C:4]([C:5]#[C:6][H:10])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[O:3])[H:7])[C:6](=[C:5]=[C:4]([H:8])[H:9])[H:10],test
146,,,367,295,[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12]>>[C:1](=[C:2](/[C:3](=[C:4](\[C:6](=[O:5])[H:12])[H:11])[H:10])[H:9])([H:7])[H:8],test
150,,,368,296,[O-:1][C:2](=[C:3]([N+:4]#[N:5])[H:7])[H:6]>>[N:4]#[N:5].[O:1]=[C:2]=[C:3]([H:6])[H:7],test
152,,,369,297,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]21[H:14]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:14])[C:5]([H:12])([H:13])[C:4]([H:11])=[C:3]1[H:10],test
153,,,370,298,[C:1]([O:2][C@@:3]1([H:10])[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:14])([H:7])([H:8])[H:9].[C:3](=[C:4]([H:11])[H:12])([C:5](=[O:6])[H:13])[H:10],test
155,,,371,299,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])/[C:4](=[N:5]/[H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[C:4](=[N:5][H:13])=[O:6],test
