,Unnamed: 0,idx,code,reaction
203,1,200,162,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]2=[N:4][C:5]([H:12])=[C:6]([H:13])[N:7]12>>[C:1]([C:2](=[C:3]1[N:4]=[C:5]([H:12])[C:6]([H:13])=[N:7]1)[H:11])([H:8])([H:9])[H:10]
204,0,201,163,[O:1]([C:2]1=[C:3]([H:9])[N:4]=[N:5][C:6]([H:10])=[N:7]1)[H:8]>>[O:1]=[C:2]1[C:3]([H:9])=[N:4][N:5]=[C:6]([H:10])[N:7]1[H:8]
205,0,202,164,[N:1](=[C:2]1\[O:3][C:4]([H:9])([H:10])[C@@:5]12[C:6]([H:11])([H:12])[N:7]2[H:13])\[H:8]>>[N:1]1([H:8])[C:2](=[O:3])[C:5](=[C:4]([H:9])[H:10])[N:7]([H:13])[C:6]1([H:11])[H:12]
206,0,203,165,[O:1]([C:2]([C:3]([C:4]#[C:5][H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:3](=[C:4]=[C:5]([H:8])[H:12])([C:6]#[C:7][H:13])[H:11].[O:1]=[C:2]([H:9])[H:10]
207,0,204,166,[C:1](/[C:2](=[N:3]/[H:11])[O:4][C:5]1([H:12])[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]#[N:3])([H:8])([H:9])[H:10].[O:4]=[C:5]([C:7]([C:6]([H:11])([H:13])[H:14])([H:15])[H:16])[H:12]
208,0,205,167,[C:1]([C@:2]12[C@@:3]3([H:11])[C@:4]4([H:12])[C@@:5]3([H:13])[C@@:6]1([H:14])[C@:7]24[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:6]([H:14])[C:5]([H:13])=[C:3]([H:11])[C:4]([H:12])=[C:7]1[H:15])([H:8])([H:9])[H:10]
209,0,206,168,[O:1]([C:2]([C@@:3]([C:4]#[C:5][H:12])([C:6]#[N:7])[H:11])([H:9])[H:10])[H:8]>>[C:3](=[C:4]=[C:5]([H:8])[H:12])([C:6]#[N:7])[H:11].[O:1]=[C:2]([H:9])[H:10]
210,0,207,169,[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[C:1](=[O:2])([H:8])[H:9].[C:3]1([H:10])=[C:7]([H:15])[C:6]([H:13])([H:14])[C:5]([H:12])=[C:4]1[H:11]
211,0,208,170,[N:1]#[C:2][C:3](=[C:4]([O-:5])[H:8])[N+:7]#[N:6]>>[N:1]#[C:2][C:3](=[C:4]=[O:5])[H:8].[N:6]#[N:7]
212,0,209,171,[O:1]([C:2]([C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[O:7]2)([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]([C:4](=[O:7])[H:12])([C:6](=[C:5]([H:13])[H:14])[H:15])[H:11])([H:9])[H:10])[H:8]
213,1,210,171,[O:1]([C:2]([C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[O:7]2)([H:9])[H:10])[H:8]>>[O:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6](=[O:7])[H:15])([H:13])[H:14])[H:12])[H:11])([H:9])[H:10])[H:8]
214,0,211,172,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[C:5]([H:16])([H:17])[C@:6]1([O:7][H:19])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])=[C:4]([C:5]([C:6](=[O:7])[H:18])([H:16])[H:17])[H:15])([H:8])([H:9])[H:10].[H:11][H:19]
215,0,212,173,[O:1]([C@@:2]([C:3]([C:4]#[C:5][H:12])([H:10])[H:11])([C:6]#[C:7][H:13])[H:9])[H:8]>>[C:3](=[C:4]=[C:5]([H:8])[H:12])([H:10])[H:11].[O:1]=[C:2]([C:6]#[C:7][H:13])[H:9]
216,1,213,173,[O:1]([C@@:2]([C:3]([C:4]#[C:5][H:12])([H:10])[H:11])([C:6]#[C:7][H:13])[H:9])[H:8]>>[O:1]([C:2](=[C:6]=[C:7]([C:5](=[C:4]=[C:3]([H:10])[H:11])[H:12])[H:13])[H:9])[H:8]
217,0,214,174,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C@:5]1([C:6](=[O:7])[H:14])[H:13])[H:8]>>[O:1]=[C:2]([C:3]([N:4]([C:5](=[C:6]([O:7][H:8])[H:14])[H:13])[H:12])([H:10])[H:11])[H:9]
218,0,215,175,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[C:6]([H:16])=[C:7]2[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@:7]1([H:17])[C:6]([H:16])=[C:4]([H:13])[C:5]2([H:14])[H:15])([H:8])([H:9])[H:10]
219,1,216,175,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[C:6]([H:16])=[C:7]2[H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:17])[C@:6]2([H:16])[C:3]([H:11])([H:12])[C@:4]2([H:13])[C:5]1([H:14])[H:15])([H:8])([H:9])[H:10]
220,0,217,176,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15]>>[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:3]([H:11])[C:7]([H:15])=[C:6]1[H:14].[O:4]=[C:5]([H:12])[H:13]
221,0,218,177,[N:1]([C:2]1=[C:3]([O:4][H:10])[C:5]([H:11])=[C:6]([H:12])[N:7]1[H:13])([H:8])[H:9]>>[N:1]([C:2]1=[N:7][C:6]([H:12])([H:13])[C:5]([H:11])=[C:3]1[O:4][H:10])([H:8])[H:9]
222,0,219,178,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([C:4](=[O:5])[H:14])([H:12])[H:13])([C:7](=[C:6]([H:15])[H:16])[H:17])[H:11])([H:8])([H:9])[H:10]
223,0,220,179,[O:1]([C:2]1([C:6](=[O:7])[H:13])[C:3]([H:9])([H:10])[O:4][C:5]1([H:11])[H:12])[H:8]>>[O:1]=[C:2]1[C:3]([H:9])([H:10])[O:4][C:5]([H:11])([H:12])[C@@:6]1([O:7][H:8])[H:13]
224,1,221,179,[O:1]([C:2]1([C:6](=[O:7])[H:13])[C:3]([H:9])([H:10])[O:4][C:5]1([H:11])[H:12])[H:8]>>[O:1]([C:2](=[C:3]([H:9])[H:10])[C:6](=[O:7])[H:13])[H:8].[O:4]=[C:5]([H:11])[H:12]
225,0,222,180,[N:1](=[C:2](/[O:3][C:4]([C:5]([C:6]#[N:7])([H:12])[H:13])([H:10])[H:11])[H:9])\[H:8]>>[C:4](=[C:5]([C:6]#[N:7])[H:12])([H:10])[H:11].[N:1]([C:2](=[O:3])[H:9])([H:8])[H:13]
226,0,223,181,[N:1]([C:2]1=[C:3]([O:4][H:10])[N:5]([H:11])[C:6]([H:12])=[C:7]1[H:13])([H:8])[H:9]>>[N:1]([C@@:2]1([H:10])[C:3](=[O:4])[N:5]([H:11])[C:6]([H:12])=[C:7]1[H:13])([H:8])[H:9]
227,0,224,182,[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C:3](=[N+:7]1[C-:4]([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8]
228,0,225,183,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]=[C:2]([C:3]([N:4]=[C:7]([H:13])[H:14])([H:8])[H:9])[C:6](=[C:5]([H:10])[H:11])[H:12]
229,0,226,184,[C:1]([N:2]([C:3](=[O:4])[N:5](/[C:6](=[N:7]/[H:14])[H:13])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3](=[O:4])/[N:5]=[C:6](/[N:7]([H:12])[H:14])[H:13])[H:11])([H:8])([H:9])[H:10]
230,0,227,185,[C:1]([C@@:2]12[O:3][C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[C@:6]1([H:14])[C:5]([H:12])([H:13])[C:4]([H:11])=[C:7]1[H:15])([H:8])([H:9])[H:10]
231,0,228,186,[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6][C@:7]12[H:15]>>[C:1]([C:2](=[O:3])[H:10])([C:7](=[O:6])[H:15])([H:8])[H:9].[C:4](=[C:5]([H:13])[H:14])([H:11])[H:12]
232,0,229,187,[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6]#[N:7])\[H:8]>>[C-:4]#[O+:5].[N:1]([C:2](=[O:3])[C:6]#[N:7])([H:8])[H:9]
233,1,230,187,[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6]#[N:7])\[H:8]>>[N:1]#[C:2][C:6]#[N:7].[O:3]=[C:4]([O:5][H:8])[H:9]
234,0,231,188,[C:1]([C:2]1=[N:3][O:4][C:5](=[O:6])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:3]=[C:2]=[O:7])([H:8])([H:9])[H:10].[O:4]=[C:5]=[O:6]
235,0,232,189,[C:1]([C@@:2]12[C@@:3]3([H:11])[C:4]([H:12])([H:13])[N:5]1[C:6]([H:14])([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:5][C:4]([H:12])([H:13])[C@:3]1([C:7](=[C:6]([H:14])[H:15])[H:16])[H:11])([H:8])([H:9])[H:10]
236,0,233,190,[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](/[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])=[C:7]1[H:16])[H:11])([H:8])([H:9])[H:10]
237,1,234,190,[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C@:3]([C:4](=[C:5]([H:13])[H:14])[H:12])([H:11])[C:7]([H:16])=[C:6]1[H:15])([H:8])([H:9])[H:10]
238,0,235,191,[O:1]=[C:2]([C:3]([C:4]#[C:5][H:10])([H:8])[H:9])[C:6]#[N:7]>>[C:3](=[C:4]=[C:5]([C:6]#[N:7])[H:10])([H:8])[H:9].[O+:1]#[C-:2]
239,0,236,192,[O:1]([C+:2]1[N-:3][C:4]([O:5][H:9])=[C:6]([H:10])[N:7]1[H:11])[H:8]>>[O:1]=[C:2]1[N:3]([H:8])[C:4]([O:5][H:9])=[C:6]([H:10])[N:7]1[H:11]
240,0,237,193,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8]>>[O:1]([C@@:2]([C:4](=[C:3]([H:10])[H:11])[H:12])([O:7][C:6](=[O:5])[H:13])[H:9])[H:8]
241,1,238,193,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8]>>[O:1]=[C:2]([C:4](=[C:3]([H:10])[H:11])[H:12])[H:9].[O:5]=[C:6]([O:7][H:8])[H:13]
242,0,239,194,[C:1]([C:2]1=[C:3]([H:11])[O:4][C:5]([O:6][H:12])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[O:4][C:5](=[O:6])[N:7]1[H:12])([H:8])([H:9])[H:10]
243,0,240,195,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]([H:13])([H:14])[H:15])([H:12])[C@:5]1([C:6]#[C:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3](=[C:4]([H:14])[H:15])[H:12])([C:5](=[C:6]=[C:7]([H:13])[H:17])[H:16])[H:11])([H:8])([H:9])[H:10]
244,0,241,196,[C:1]([O:2][C@@:3]1([H:11])[C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1](=[O:2])([H:8])[H:9].[C:3]1([H:11])=[C:4]([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C:7]1([H:10])[H:17]
245,0,242,197,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@@:4]2([O:5][H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])[H:8]>>[O:1](/[C:2](=[C:7](/[C:6]([C:4](=[C:3]([H:10])[H:11])[O:5][H:12])([H:13])[H:14])[H:15])[H:9])[H:8]
246,0,243,198,[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@@:4]([H:13])([C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C:6]([C:5]([C:4](=[O:7])[H:13])([H:14])[H:15])([H:16])[H:17])([H:8])([H:9])[H:10]
247,0,244,199,[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[O:4][C@:5]1([H:11])[C:6]([H:12])=[C:7]2[H:13])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])=[C:7]([H:13])[C@@:6]2([H:12])[O:4][C@@:5]12[H:11])[H:8]
248,1,245,199,[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[O:4][C@:5]1([H:11])[C:6]([H:12])=[C:7]2[H:13])[H:8]>>[O:1]([C@@:2]1([H:9])[O:4][C:3]([H:10])=[C:7]([H:13])[C:6]([H:12])=[C:5]1[H:11])[H:8]
249,0,246,200,[C:1]([C@@:2]12[O:3][C@@:4]3([H:11])[C@:5]1([H:12])[O:6][C@@:7]23[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:7](=[O:6])[H:13])[O:3][C:4]([H:11])=[C:5]1[H:12])([H:8])([H:9])[H:10]
250,1,247,200,[C:1]([C@@:2]12[O:3][C@@:4]3([H:11])[C@:5]1([H:12])[O:6][C@@:7]23[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[C@@:7]1([H:13])[C:4]([H:11])=[C:5]([H:12])[O:6]1)([H:8])([H:9])[H:10]
251,2,248,200,[C:1]([C@@:2]12[O:3][C@@:4]3([H:11])[C@:5]1([H:12])[O:6][C@@:7]23[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:13])[O:6][C@:5]1([C:4](=[O:3])[H:11])[H:12])([H:8])([H:9])[H:10]
252,0,249,201,[C:1]([C@@:2]([O:3][H:12])([C@@:4]([O:5][H:14])([C:6](=[O:7])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]([O:7][H:14])([H:13])[H:15])[H:11])([H:8])([H:9])[H:10]
253,0,250,202,[O:1]([C:2]([C:3]#[C:4][C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8]>>[C-:6]#[O+:7].[O:1]([C:2]([C:3](=[C:4]=[C:5]([H:11])[H:12])[H:13])([H:9])[H:10])[H:8]
254,0,251,203,[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C@@:4]3([H:11])[O:5][C@:6]1([H:12])[C@@:7]23[H:13]>>[C:1](=[O:2])([H:8])[H:9].[C:3]1([H:10])=[C:4]([H:11])[O:5][C:6]([H:12])=[C:7]1[H:13]
255,1,252,203,[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C@@:4]3([H:11])[O:5][C@:6]1([H:12])[C@@:7]23[H:13]>>[C:1]1([H:8])([H:9])[O:2][C@:4]2([H:11])[C:3]([H:10])=[C:7]([H:13])[C@@:6]1([H:12])[O:5]2
256,0,253,204,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]2([C:5]([H:12])([H:13])[N:6]2[H:14])[C:7]1([H:15])[H:16])[H:8]>>[O:1]=[C:2]([C:3]([C:4]([C:5]([N:6]([H:8])[H:14])([H:12])[H:13])=[C:7]([H:15])[H:16])([H:10])[H:11])[H:9]
257,0,254,205,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:6]=[C:7]([O:5][C:4](=[O:3])[H:12])[H:13])[H:11])([H:8])([H:9])[H:10]
258,1,255,205,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:6]=[C:7]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[O:3]=[C:4]=[O:5]
259,0,256,206,[N:1](=[C:2]1\[N:3]=[N:4][O:5][N:6]=[C:7]1[H:9])\[H:8]>>[N-:1]([C:2]([N+:4]#[N:3])=[C:7]([N:6]=[O:5])[H:9])[H:8]
260,1,257,206,[N:1](=[C:2]1\[N:3]=[N:4][O:5][N:6]=[C:7]1[H:9])\[H:8]>>[N:1]#[C:2][C:7]([N:6]=[O:5])([H:8])[H:9].[N:3]#[N:4]
261,2,258,206,[N:1](=[C:2]1\[N:3]=[N:4][O:5][N:6]=[C:7]1[H:9])\[H:8]>>[N:1](=[C:2]=[C:7]([N:6]=[O:5])[H:9])[H:8].[N:3]#[N:4]
262,3,259,206,[N:1](=[C:2]1\[N:3]=[N:4][O:5][N:6]=[C:7]1[H:9])\[H:8]>>[N:1](=[C:2]=[N:3][N:4]=[O:5])[H:8].[N:6]#[C:7][H:9]
263,4,260,206,[N:1](=[C:2]1\[N:3]=[N:4][O:5][N:6]=[C:7]1[H:9])\[H:8]>>[N:1](=[C:2]1\[O:5][N:6]=[C:7]1[H:9])\[H:8].[N:3]#[N:4]
264,0,261,207,[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2>>[N:1]#[C:2][C:3](=[C:4]([H:8])[H:9])[C:6]([C:5](=[O:7])[H:10])([H:11])[H:12]
265,1,262,207,[N:1]#[C:2][C:3]12[C:4]([H:8])([H:9])[C:5]([H:10])([C:6]1([H:11])[H:12])[O:7]2>>[N:1]#[C:2][C:3]([C:6]([C:5](=[C:4]([H:8])[H:9])[H:10])([H:11])[H:12])=[O:7]
266,0,263,208,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10]>>[C-:4]#[O+:5].[C:1]([C:2](=[O:3])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10]
267,1,264,208,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][C:6](=[O:7])[H:11])=[C:4]=[O:5])([H:8])([H:9])[H:10]
268,0,265,209,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([H:8])([H:9])[H:10].[C:4](=[O:5])=[C:6]=[C:7]([H:12])[H:13]
271,0,266,210,[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[N:7]23)[H:8]>>[O:1](/[C:2](=[C:3](/[C@@:4]1([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[N:7]1)[H:10])[H:9])[H:8]
272,1,267,210,[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[N:7]23)[H:8]>>[O:1](/[C:2](=[C:6](/[C:5]([C@:4]1([H:11])[C:3]([H:10])=[N:7]1)([H:12])[H:13])[H:14])[H:9])[H:8]
273,0,268,211,[N:1]([C:2](=[O:3])[C:4]([C@@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:10])[H:11])([H:8])[H:9]>>[C:4](=[C:5]([C:6]([O:7][H:9])([H:13])[H:14])[H:12])([H:10])[H:11].[N:1](=[C:2]=[O:3])[H:8]
274,0,269,212,[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[O:5]/[C:4](=[C:6](\[O:7][H:12])[H:13])[H:11])([H:8])([H:9])[H:10]
275,0,270,213,[C:1]([C:2]([N:3](/[C:4](=[N:5]/[H:14])[C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[N:3]=[C:4](/[N:5]([H:13])[H:14])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10]
276,0,271,214,[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1]#[C:2]/[C:7](=[C:6](\[O:5][H:8])[H:9])[H:10].[N:3]#[N:4]
277,1,272,214,[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1](=[C:2](/[C:7](=[C:6]=[O:5])[H:10])[H:9])\[H:8].[N:3]#[N:4]
278,0,273,215,[C:1]([N:2]1[C@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])=[C:7]2[H:16])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])=[C:6]([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10]
279,1,274,215,[C:1]([N:2]1[C@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])=[C:7]2[H:16])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C:7]([H:16])[C@@:6]2([H:15])[C:4]([H:12])([H:13])[C@@:5]12[H:14])([H:8])([H:9])[H:10]
280,0,275,216,[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])[C:5](=[O:6])[N:7]1[H:13])([H:8])([H:9])[H:10]
281,0,276,217,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C-:4]#[O+:5].[O:1]([C:2]([C:3](=[C:6]=[C:7]([H:12])[H:13])[H:11])([H:9])[H:10])[H:8]
282,1,277,217,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:3]([C:4](=[O:5])[H:12])(=[C:6]=[C:7]([H:8])[H:13])[H:11].[O:1]=[C:2]([H:9])[H:10]
283,0,278,218,[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:11])=[C:6]=[C:7]([H:14])[H:15])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:12])[H:13]
284,0,279,219,[C:1](/[C:2](=[N:3]\[H:11])[O:4][C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N:3]([C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])[H:11])=[O:4])([H:8])([H:9])[H:10]
285,0,280,220,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([C:5]([H:13])([H:14])[H:15])([C:6]1([H:16])[H:17])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([C:5]([H:13])([H:14])[H:15])=[C:6]([H:16])[H:17])([H:11])[H:12])=[O:7])([H:8])([H:9])[H:10]
286,0,281,221,[O:1](/[N:2]=[C:3]1/[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C@:6]1([O:7][H:14])[H:13])[H:8]>>[N:2]#[C:3][C:4]([C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:9])[H:10].[O:1]([H:8])[H:14]
287,0,282,222,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3](=[C:4]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[O:5]=[C:6]=[O:7]
288,0,283,223,[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C:4]([H:10])=[C:5]([H:11])[C@@:6]2([H:12])[C@:7]13[H:13]>>[O:1]1[C@@:2]2([H:8])[C@@:5]3([H:11])[C:4]([H:10])=[C:3]([H:9])[C@:7]1([H:13])[C@@:6]23[H:12]
289,1,284,223,[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C:4]([H:10])=[C:5]([H:11])[C@@:6]2([H:12])[C@:7]13[H:13]>>[O:1]=[C:2]([C@@:6]1([H:12])[C@@:5]2([H:11])[C:4]([H:10])=[C:3]([H:9])[C@:7]21[H:13])[H:8]
290,0,285,224,[O:1]=[C:2]([C:3]1([C:6](=[O:7])[H:11])[C:4]([H:9])([H:10])[O:5]1)[H:8]>>[O:1]=[C:2]([C:3]1=[C:6]([H:11])[O:7][C:4]([H:9])([H:10])[O:5]1)[H:8]
291,0,286,225,[C:1](#[C:2][C@@:3]1([H:9])[N:4]([H:10])[C@:5]1([C:6]#[N:7])[H:11])[H:8]>>[C:1](#[C:2][C+:3]([N:4]([C:5](=[C:6]=[N-:7])[H:11])[H:10])[H:9])[H:8]
292,0,287,226,[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@:4]1([O:5][H:13])[C:6]([H:14])([H:15])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:4]1([O:5][H:13])[C:3]([H:11])([H:12])[C:6]1([H:14])[H:15])=[O:7])([H:8])([H:9])[H:10]
293,0,288,227,[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:6](\[C:5]([C:4](=[O:3])[H:12])([H:13])[H:14])[C:7]([H:15])([H:16])[H:17])[H:11])([H:8])([H:9])[H:10]
294,0,289,228,[N:1]([C:2]1=[N:3][C:4]([H:10])=[N:5][N:6]=[N:7]1)([H:8])[H:9]>>[C:4](#[N:5])[H:10].[N:1]([C:2]#[N:3])([H:8])[H:9].[N:6]#[N:7]
